record_id,site_name,material,quantity_tons,grade_percent,extraction_date,operator,status,depth_meter,cost_usd
7062,Tambang C,Emas,676.93,3.71,2024-10-02 11:25:32.834377,PT Emas Sejahtera,Non-Aktif,260.2,94820.35
7063,Tambang D,Nikel,895.75,2.16,2021-02-15 15:38:30.617545,PT Emas Sejahtera,Aktif,67.6,9068.14
7064,Tambang C,Emas,42.59,2.96,2023-09-18 16:23:47.380590,PT Tambang Jaya,Non-Aktif,140.2,89913.66
7065,Tambang B,Nikel,814.33,1.87,2022-03-05 01:45:53.786842,PT Tambang Jaya,Non-Aktif,187.7,46979.95
7066,Tambang D,Emas,566.2,2.09,2020-09-16 05:39:07.495949,PT Emas Sejahtera,Reklamasi,38.2,52044.27
7067,Tambang D,Nikel,550.63,3.26,2022-02-23 20:21:50.457517,PT Emas Sejahtera,Non-Aktif,71.5,84170.69
7068,Tambang A,Nikel,958.24,2.71,2024-01-26 06:16:23.080893,PT Mineral Nusantara,Non-Aktif,145.4,59376.15
7069,Tambang B,Nikel,750.17,3.75,2020-06-25 03:14:59.194520,PT Tambang Jaya,Aktif,118.4,35791.15
7070,Tambang D,Batubara,851.62,3.02,2022-06-09 09:20:32.350922,PT Tambang Jaya,Reklamasi,104.2,73526.52
7071,Tambang D,Emas,360.46,4.12,2024-10-03 22:23:38.091379,PT Tambang Jaya,Reklamasi,17.6,14694.39
7072,Tambang B,Tembaga,558.82,2.5,2023-01-22 06:26:52.108175,PT Emas Sejahtera,Reklamasi,279.1,66961.24
7073,Tambang C,Nikel,619.25,2.71,2020-05-16 13:23:13.061362,PT Mineral Nusantara,Non-Aktif,262.7,77687.75
7074,Tambang D,Batubara,328.37,3.51,2020-11-07 21:05:38.595734,PT Emas Sejahtera,Reklamasi,123.9,34142.2
7075,Tambang A,Tembaga,574.55,1.5,2024-05-23 20:11:02.152371,PT Tambang Jaya,Non-Aktif,62.6,97053.04
7076,Tambang D,Nikel,244.29,2.24,2021-05-02 07:34:35.951986,PT Tambang Jaya,Non-Aktif,30.0,64419.58
7077,Tambang A,Tembaga,151.94,3.31,2024-02-29 08:33:02.251356,PT Tambang Jaya,Non-Aktif,45.7,10472.19
7078,Tambang A,Batubara,380.23,0.63,2022-10-01 07:00:07.025336,PT Tambang Jaya,Non-Aktif,184.6,96662.16
7079,Tambang D,Tembaga,741.9,2.47,2023-02-23 22:07:14.217360,PT Tambang Jaya,Reklamasi,222.8,74655.31
7080,Tambang D,Nikel,917.03,3.19,2021-04-04 03:23:12.427737,PT Emas Sejahtera,Reklamasi,55.4,69868.83
7081,Tambang A,Tembaga,463.14,4.85,2022-04-29 21:26:43.857709,PT Mineral Nusantara,Aktif,42.7,26071.73
7082,Tambang B,Tembaga,646.4,4.45,2023-08-29 08:15:03.309250,PT Tambang Jaya,Reklamasi,210.4,47841.54
7083,Tambang B,Nikel,112.01,1.76,2022-12-25 13:55:20.563001,PT Tambang Jaya,Aktif,159.9,90204.04
7084,Tambang D,Batubara,905.42,2.78,2021-06-23 14:37:39.545393,PT Tambang Jaya,Reklamasi,117.8,31507.28
7085,Tambang C,Batubara,572.92,0.75,2022-11-30 15:10:54.729894,PT Emas Sejahtera,Reklamasi,220.2,42909.85
7086,Tambang B,Tembaga,782.53,1.58,2020-09-24 23:25:41.764247,PT Emas Sejahtera,Reklamasi,142.1,26418.45
7087,Tambang D,Emas,796.5,3.99,2021-11-12 18:36:24.006716,PT Tambang Jaya,Non-Aktif,144.9,22374.26
7088,Tambang B,Tembaga,263.92,1.05,2024-06-30 14:02:33.714210,PT Tambang Jaya,Reklamasi,14.6,5327.79
7089,Tambang C,Emas,533.88,1.66,2022-09-09 20:25:33.092918,PT Tambang Jaya,Reklamasi,101.6,73953.08
7090,Tambang D,Tembaga,960.87,4.75,2023-07-05 18:51:41.132034,PT Tambang Jaya,Aktif,11.5,9985.16
7091,Tambang C,Batubara,98.74,4.21,2022-08-15 06:16:28.551222,PT Tambang Jaya,Reklamasi,277.9,53601.1
7092,Tambang D,Tembaga,686.22,4.02,2024-07-16 22:38:03.608467,PT Emas Sejahtera,Non-Aktif,95.2,5929.75
7093,Tambang C,Tembaga,962.64,4.39,2020-05-31 12:24:56.270206,PT Tambang Jaya,Reklamasi,62.4,98403.82
7094,Tambang B,Emas,307.57,3.87,2020-03-16 06:04:44.434893,PT Tambang Jaya,Aktif,36.4,71235.13
7095,Tambang B,Batubara,862.83,1.04,2024-07-02 15:51:30.686321,PT Tambang Jaya,Reklamasi,23.5,63408.08
7096,Tambang C,Emas,934.32,2.82,2021-06-25 21:56:12.078913,PT Emas Sejahtera,Reklamasi,266.9,19452.95
7097,Tambang C,Tembaga,749.62,2.5,2024-05-02 01:49:23.207139,PT Tambang Jaya,Aktif,58.9,53277.35
7098,Tambang C,Nikel,239.02,1.9,2022-08-01 11:34:11.049418,PT Emas Sejahtera,Reklamasi,189.1,50852.25
7099,Tambang D,Tembaga,340.66,4.25,2022-10-21 02:49:15.429725,PT Mineral Nusantara,Aktif,198.9,36506.22
7100,Tambang B,Tembaga,45.45,2.59,2024-10-19 12:02:21.978028,PT Emas Sejahtera,Aktif,102.1,16455.08
7101,Tambang D,Emas,833.14,0.77,2024-07-06 19:55:51.480042,PT Tambang Jaya,Non-Aktif,251.6,37345.96
7102,Tambang B,Nikel,851.12,1.74,2023-02-11 22:33:57.983155,PT Emas Sejahtera,Non-Aktif,72.1,61301.3
7103,Tambang A,Nikel,636.38,1.53,2022-01-08 07:00:54.215970,PT Tambang Jaya,Aktif,30.7,49247.69
7104,Tambang D,Emas,359.0,4.49,2022-09-18 06:43:55.948222,PT Emas Sejahtera,Non-Aktif,29.9,57434.38
7105,Tambang B,Batubara,86.04,3.41,2020-02-06 03:53:30.799591,PT Emas Sejahtera,Non-Aktif,97.1,57629.77
7106,Tambang B,Nikel,755.53,3.02,2021-08-08 01:07:36.591036,PT Mineral Nusantara,Aktif,144.3,25222.8
7107,Tambang D,Nikel,729.26,2.78,2021-12-24 10:19:25.827990,PT Emas Sejahtera,Reklamasi,192.5,11986.54
7108,Tambang D,Emas,913.48,3.43,2020-01-16 05:33:45.352817,PT Mineral Nusantara,Reklamasi,221.3,52653.39
7109,Tambang B,Batubara,733.23,3.9,2020-01-05 18:26:54.427622,PT Mineral Nusantara,Reklamasi,61.8,89344.84
7110,Tambang D,Batubara,830.41,2.99,2021-02-21 02:47:32.969830,PT Emas Sejahtera,Non-Aktif,208.3,99541.23
7111,Tambang C,Tembaga,748.5,4.72,2020-05-16 21:09:09.544268,PT Emas Sejahtera,Non-Aktif,62.9,78804.06
7112,Tambang D,Tembaga,634.38,4.9,2020-01-19 13:44:11.934753,PT Emas Sejahtera,Reklamasi,299.2,22890.56
7113,Tambang D,Emas,432.7,4.98,2020-08-07 17:30:23.886408,PT Mineral Nusantara,Aktif,288.1,63402.01
7114,Tambang D,Batubara,903.1,3.51,2022-04-10 02:43:03.277937,PT Tambang Jaya,Aktif,39.7,24647.77
7115,Tambang B,Emas,654.46,4.7,2021-03-04 06:02:11.963104,PT Tambang Jaya,Aktif,200.0,58068.78
7116,Tambang C,Tembaga,404.37,2.32,2021-05-27 03:59:52.139551,PT Mineral Nusantara,Non-Aktif,271.9,48588.12
7117,Tambang A,Emas,92.63,4.37,2024-01-05 13:40:31.246606,PT Mineral Nusantara,Reklamasi,33.4,38774.01
7118,Tambang A,Emas,297.8,4.59,2022-12-04 23:37:57.103540,PT Emas Sejahtera,Aktif,46.0,64522.29
7119,Tambang C,Nikel,548.29,4.57,2023-01-30 04:10:07.010450,PT Emas Sejahtera,Reklamasi,110.6,85913.48
7120,Tambang C,Nikel,282.88,4.24,2024-03-19 01:33:19.153705,PT Tambang Jaya,Reklamasi,37.8,34410.17
7121,Tambang C,Nikel,229.02,2.33,2020-07-21 12:01:56.819982,PT Tambang Jaya,Non-Aktif,266.8,49139.19
7122,Tambang B,Tembaga,532.12,1.22,2020-12-14 16:19:43.145401,PT Tambang Jaya,Aktif,263.9,46126.66
7123,Tambang A,Emas,178.12,2.0,2022-06-01 09:00:32.279297,PT Emas Sejahtera,Non-Aktif,285.1,25673.17
7124,Tambang C,Nikel,802.41,3.95,2022-05-21 08:52:21.117159,PT Emas Sejahtera,Reklamasi,69.4,42690.04
7125,Tambang B,Nikel,489.52,1.55,2022-07-13 16:03:14.059803,PT Mineral Nusantara,Reklamasi,23.2,3136.87
7126,Tambang A,Nikel,578.12,2.65,2022-03-16 04:23:16.887635,PT Emas Sejahtera,Reklamasi,138.9,52225.77
7127,Tambang D,Tembaga,155.91,3.04,2021-07-05 06:00:50.083133,PT Tambang Jaya,Aktif,265.4,72358.48
7128,Tambang B,Tembaga,331.33,3.22,2022-11-06 19:39:08.303733,PT Mineral Nusantara,Aktif,195.1,37393.53
7129,Tambang A,Emas,415.99,4.71,2021-09-13 07:12:40.943553,PT Emas Sejahtera,Aktif,299.5,74910.84
7130,Tambang B,Emas,810.13,3.48,2020-08-14 21:04:04.577344,PT Tambang Jaya,Reklamasi,272.6,75314.96
7131,Tambang A,Emas,772.46,4.04,2023-03-06 22:42:44.965230,PT Emas Sejahtera,Reklamasi,123.9,98427.42
7132,Tambang A,Nikel,230.75,3.12,2023-01-07 02:22:25.244356,PT Mineral Nusantara,Aktif,21.5,55048.47
7133,Tambang D,Batubara,620.02,4.25,2024-08-08 18:55:40.154056,PT Emas Sejahtera,Reklamasi,11.5,41002.35
7134,Tambang B,Tembaga,251.02,1.69,2023-11-14 13:18:18.059865,PT Tambang Jaya,Reklamasi,196.8,64312.91
7135,Tambang C,Nikel,988.36,1.44,2020-07-27 11:12:13.217648,PT Mineral Nusantara,Reklamasi,275.6,63031.05
7136,Tambang D,Nikel,952.6,4.67,2022-04-02 06:54:27.333421,PT Tambang Jaya,Aktif,138.8,98746.88
7137,Tambang D,Emas,567.63,3.62,2022-03-06 00:44:10.774294,PT Mineral Nusantara,Non-Aktif,263.5,71061.7
7138,Tambang A,Emas,701.91,3.52,2021-01-13 13:13:47.121118,PT Emas Sejahtera,Non-Aktif,174.4,31351.47
7139,Tambang C,Nikel,803.42,2.6,2021-06-15 01:09:47.977274,PT Emas Sejahtera,Non-Aktif,38.4,19563.48
7140,Tambang B,Tembaga,723.79,2.2,2022-11-10 21:53:09.262989,PT Tambang Jaya,Aktif,241.5,79479.89
7141,Tambang C,Tembaga,702.83,3.0,2023-12-30 05:29:05.076121,PT Emas Sejahtera,Reklamasi,152.9,18796.2
7142,Tambang C,Nikel,958.97,1.04,2023-09-02 06:10:33.400085,PT Mineral Nusantara,Non-Aktif,24.8,63116.81
7143,Tambang C,Batubara,600.49,2.55,2021-02-19 22:36:30.302866,PT Emas Sejahtera,Non-Aktif,246.2,14099.31
7144,Tambang C,Batubara,639.94,2.55,2024-09-04 00:35:54.347886,PT Emas Sejahtera,Aktif,229.7,72151.84
7145,Tambang C,Tembaga,850.78,2.92,2024-04-19 19:36:47.561906,PT Emas Sejahtera,Reklamasi,142.6,78506.58
7146,Tambang A,Emas,673.19,3.36,2024-10-03 06:03:13.275225,PT Emas Sejahtera,Reklamasi,15.6,99063.45
7147,Tambang A,Batubara,735.6,4.81,2024-11-12 16:40:51.975277,PT Emas Sejahtera,Aktif,110.6,95467.48
7148,Tambang D,Batubara,241.83,3.43,2022-08-11 01:01:14.032355,PT Emas Sejahtera,Non-Aktif,136.1,71666.89
7149,Tambang A,Emas,377.55,4.48,2022-01-27 05:08:29.164692,PT Emas Sejahtera,Reklamasi,57.9,28475.47
7150,Tambang D,Batubara,155.83,3.0,2022-04-02 14:09:52.344682,PT Emas Sejahtera,Reklamasi,56.7,5328.09
7151,Tambang D,Nikel,510.71,3.32,2022-01-17 13:59:42.617564,PT Tambang Jaya,Non-Aktif,58.4,55968.91
7152,Tambang B,Batubara,461.17,0.81,2023-10-28 19:10:27.223892,PT Tambang Jaya,Aktif,117.5,76832.06
7153,Tambang C,Emas,997.19,1.1,2023-03-18 08:51:13.709077,PT Emas Sejahtera,Non-Aktif,247.1,2051.75
7154,Tambang A,Nikel,615.1,3.11,2024-09-14 23:08:48.649443,PT Tambang Jaya,Reklamasi,230.2,52955.33
7155,Tambang B,Batubara,788.58,2.28,2022-05-09 05:10:12.582854,PT Emas Sejahtera,Aktif,12.9,88405.9
7156,Tambang A,Tembaga,340.67,4.09,2023-09-05 10:26:55.812919,PT Emas Sejahtera,Non-Aktif,12.8,64084.57
7157,Tambang D,Nikel,833.23,2.94,2020-06-24 21:34:58.897332,PT Emas Sejahtera,Non-Aktif,32.5,68694.32
7158,Tambang A,Nikel,618.93,4.47,2020-05-31 18:13:28.159461,PT Tambang Jaya,Aktif,145.3,47958.89
7159,Tambang C,Tembaga,700.02,4.88,2024-06-07 23:08:18.615732,PT Mineral Nusantara,Reklamasi,267.8,94371.85
7160,Tambang D,Tembaga,301.49,1.16,2021-09-24 10:36:08.869954,PT Emas Sejahtera,Aktif,62.9,38090.08
7161,Tambang D,Batubara,553.15,2.28,2021-08-05 00:17:34.320776,PT Emas Sejahtera,Aktif,148.3,38530.6
7162,Tambang B,Batubara,637.7,3.49,2020-05-16 08:06:26.158210,PT Mineral Nusantara,Reklamasi,21.8,52256.04
7163,Tambang C,Emas,593.2,1.87,2020-07-28 14:53:29.549949,PT Tambang Jaya,Non-Aktif,15.9,59007.29
7164,Tambang D,Emas,916.04,1.7,2020-08-19 12:40:59.981848,PT Mineral Nusantara,Aktif,12.2,54205.09
7165,Tambang C,Nikel,899.29,4.16,2021-12-19 19:47:48.941700,PT Emas Sejahtera,Aktif,223.6,82044.52
7166,Tambang A,Tembaga,971.27,4.91,2020-03-29 13:23:29.360878,PT Mineral Nusantara,Non-Aktif,16.9,83616.79
7167,Tambang C,Tembaga,670.75,3.98,2024-06-11 06:08:59.679173,PT Emas Sejahtera,Reklamasi,89.4,14034.87
7168,Tambang D,Emas,972.19,2.86,2023-05-25 02:48:01.628221,PT Tambang Jaya,Non-Aktif,197.1,60020.22
7169,Tambang B,Nikel,834.15,2.49,2022-04-03 05:03:01.850072,PT Tambang Jaya,Non-Aktif,189.4,98406.02
7170,Tambang D,Nikel,278.12,2.93,2022-05-10 17:36:17.218021,PT Tambang Jaya,Aktif,26.0,60366.17
7171,Tambang C,Emas,433.16,2.58,2021-01-14 10:49:20.899018,PT Emas Sejahtera,Aktif,84.4,69128.25
7172,Tambang C,Emas,246.01,2.76,2022-01-09 00:24:11.610371,PT Tambang Jaya,Reklamasi,195.4,86275.6
7173,Tambang D,Emas,14.16,1.42,2022-10-15 13:30:58.754355,PT Mineral Nusantara,Aktif,123.8,86793.59
7174,Tambang C,Batubara,196.17,4.57,2021-06-25 04:36:31.863570,PT Tambang Jaya,Non-Aktif,145.1,2701.89
7175,Tambang A,Nikel,14.02,3.9,2022-03-06 17:18:02.601015,PT Emas Sejahtera,Non-Aktif,70.1,24703.81
7176,Tambang D,Nikel,722.64,3.56,2023-02-15 17:54:37.145566,PT Mineral Nusantara,Reklamasi,20.9,86424.94
7177,Tambang B,Nikel,431.28,4.77,2020-08-31 20:08:11.248595,PT Mineral Nusantara,Aktif,110.1,67042.97
7178,Tambang D,Emas,319.45,1.78,2023-07-22 06:53:20.485013,PT Mineral Nusantara,Aktif,208.1,63538.87
7179,Tambang A,Emas,764.1,0.87,2020-08-05 12:25:12.510281,PT Mineral Nusantara,Reklamasi,232.3,86134.47
7180,Tambang A,Emas,834.16,4.22,2023-08-14 19:15:56.348224,PT Emas Sejahtera,Reklamasi,181.8,80848.46
7181,Tambang A,Emas,975.55,4.99,2024-10-02 02:05:07.566663,PT Tambang Jaya,Aktif,124.0,75383.71
7182,Tambang A,Tembaga,645.59,3.1,2022-02-15 06:17:42.432780,PT Mineral Nusantara,Reklamasi,179.1,5687.93
7183,Tambang A,Emas,466.91,0.76,2023-09-19 06:08:46.811706,PT Tambang Jaya,Non-Aktif,214.4,78383.83
7184,Tambang B,Batubara,312.21,4.01,2021-12-05 19:44:57.640295,PT Tambang Jaya,Reklamasi,229.0,20860.32
7185,Tambang C,Tembaga,230.1,0.83,2021-11-06 21:20:29.054309,PT Tambang Jaya,Non-Aktif,37.4,3574.87
7186,Tambang A,Tembaga,220.8,2.93,2023-12-14 14:54:21.181196,PT Tambang Jaya,Non-Aktif,242.9,49697.1
7187,Tambang A,Emas,415.1,1.75,2022-02-11 01:12:27.220374,PT Emas Sejahtera,Non-Aktif,28.4,94293.65
7188,Tambang D,Nikel,991.87,4.62,2023-12-19 09:53:21.135214,PT Mineral Nusantara,Aktif,262.4,88758.86
7189,Tambang B,Emas,10.85,2.53,2023-07-14 08:48:54.718176,PT Mineral Nusantara,Non-Aktif,123.7,98223.67
7190,Tambang B,Nikel,205.23,4.54,2020-08-30 09:51:50.876380,PT Tambang Jaya,Reklamasi,168.6,25406.68
7191,Tambang C,Emas,196.51,1.85,2022-10-31 21:32:23.798780,PT Mineral Nusantara,Non-Aktif,94.1,69843.9
7192,Tambang B,Emas,719.95,2.24,2022-05-15 08:34:47.363189,PT Tambang Jaya,Aktif,133.7,6528.78
7193,Tambang D,Nikel,358.96,4.76,2021-12-08 20:41:15.069245,PT Emas Sejahtera,Aktif,255.1,80541.83
7194,Tambang D,Nikel,462.69,1.41,2020-12-25 06:49:45.829489,PT Mineral Nusantara,Aktif,95.8,52852.65
7195,Tambang C,Nikel,157.14,3.1,2021-03-04 04:49:56.770289,PT Tambang Jaya,Aktif,173.6,99632.32
7196,Tambang D,Nikel,410.95,2.25,2022-05-29 01:33:44.962454,PT Mineral Nusantara,Reklamasi,197.7,24759.45
7197,Tambang A,Batubara,112.17,3.98,2020-09-17 07:13:36.744258,PT Tambang Jaya,Aktif,52.5,78680.18
7198,Tambang A,Nikel,537.71,1.08,2023-04-02 15:46:45.782850,PT Mineral Nusantara,Reklamasi,235.6,17924.61
7199,Tambang D,Emas,106.96,2.47,2022-10-11 14:47:02.679853,PT Emas Sejahtera,Aktif,299.7,29431.03
7200,Tambang C,Emas,792.6,3.65,2020-08-19 19:21:19.059835,PT Mineral Nusantara,Aktif,55.0,30260.74
7201,Tambang B,Batubara,570.94,2.33,2024-04-01 10:21:47.571141,PT Emas Sejahtera,Reklamasi,232.7,58208.83
7202,Tambang C,Nikel,726.73,0.76,2024-01-20 08:44:22.999489,PT Emas Sejahtera,Non-Aktif,52.7,37145.85
7203,Tambang B,Emas,424.33,3.67,2020-02-10 23:24:13.575660,PT Tambang Jaya,Reklamasi,285.6,44432.79
7204,Tambang D,Batubara,387.68,2.76,2020-04-22 20:40:39.660286,PT Tambang Jaya,Non-Aktif,129.2,52658.79
7205,Tambang D,Emas,107.23,0.55,2022-03-31 12:50:47.057037,PT Mineral Nusantara,Reklamasi,294.2,6565.79
7206,Tambang A,Batubara,528.62,3.26,2021-01-08 10:34:32.651693,PT Emas Sejahtera,Non-Aktif,29.7,66870.87
7207,Tambang B,Batubara,519.36,4.64,2021-08-23 21:39:17.575711,PT Tambang Jaya,Aktif,239.4,65277.42
7208,Tambang C,Tembaga,473.42,1.0,2022-01-16 10:17:22.574650,PT Emas Sejahtera,Non-Aktif,147.3,96515.38
7209,Tambang D,Tembaga,743.11,3.16,2020-11-30 12:35:33.221900,PT Emas Sejahtera,Non-Aktif,94.0,14205.33
7210,Tambang C,Nikel,834.18,3.78,2023-11-14 11:38:47.649975,PT Emas Sejahtera,Aktif,226.9,4065.71
7211,Tambang A,Tembaga,753.28,0.82,2022-12-17 20:29:11.232680,PT Mineral Nusantara,Aktif,194.2,14189.46
7212,Tambang B,Batubara,152.43,0.6,2021-10-14 12:56:24.247287,PT Emas Sejahtera,Non-Aktif,271.8,42824.02
7213,Tambang B,Emas,625.84,2.59,2021-04-03 07:39:26.592476,PT Emas Sejahtera,Non-Aktif,82.2,22179.41
7214,Tambang D,Emas,89.52,4.06,2024-08-30 22:56:30.855660,PT Mineral Nusantara,Reklamasi,282.5,22415.48
7215,Tambang B,Nikel,697.68,1.22,2020-04-07 18:51:28.938043,PT Mineral Nusantara,Aktif,196.1,87070.4
7216,Tambang D,Tembaga,388.02,4.26,2023-01-27 20:03:07.996584,PT Tambang Jaya,Aktif,140.6,33059.27
7217,Tambang A,Nikel,141.17,3.45,2023-09-14 22:01:22.429116,PT Emas Sejahtera,Aktif,25.4,42262.93
7218,Tambang B,Batubara,863.43,1.99,2020-04-26 14:51:15.332518,PT Emas Sejahtera,Reklamasi,231.9,68730.93
7219,Tambang D,Tembaga,617.87,2.82,2020-04-07 16:38:22.270409,PT Mineral Nusantara,Reklamasi,258.9,34654.26
7220,Tambang C,Nikel,361.18,4.85,2021-01-25 19:14:36.775640,PT Mineral Nusantara,Non-Aktif,244.8,55881.28
7221,Tambang D,Emas,40.42,1.47,2020-12-24 22:56:27.425243,PT Tambang Jaya,Reklamasi,223.3,52764.79
7222,Tambang B,Emas,541.94,2.75,2024-06-22 02:50:15.243083,PT Mineral Nusantara,Reklamasi,291.1,26890.35
7223,Tambang A,Nikel,923.99,3.31,2021-01-22 06:47:14.283189,PT Mineral Nusantara,Reklamasi,256.2,71992.33
7224,Tambang B,Nikel,600.42,1.12,2021-07-06 03:15:33.918693,PT Mineral Nusantara,Aktif,279.1,83577.25
7225,Tambang B,Nikel,971.93,0.7,2022-09-20 23:55:44.816699,PT Mineral Nusantara,Non-Aktif,221.8,78562.1
7226,Tambang D,Batubara,145.09,0.56,2024-06-05 18:51:11.473020,PT Tambang Jaya,Reklamasi,247.9,40133.68
7227,Tambang C,Batubara,572.62,1.96,2024-09-03 19:16:47.344317,PT Emas Sejahtera,Reklamasi,93.9,93362.89
7228,Tambang B,Emas,800.14,0.83,2022-01-20 20:22:44.817913,PT Emas Sejahtera,Reklamasi,204.0,89997.49
7229,Tambang C,Batubara,530.29,4.12,2024-08-01 22:06:47.651714,PT Emas Sejahtera,Aktif,69.6,27416.73
7230,Tambang D,Batubara,100.16,4.99,2023-06-24 10:21:17.439935,PT Emas Sejahtera,Non-Aktif,30.1,13270.19
7231,Tambang C,Tembaga,587.06,0.78,2022-02-24 18:29:35.625875,PT Emas Sejahtera,Non-Aktif,178.0,89486.98
7232,Tambang D,Batubara,615.62,2.45,2020-11-23 18:00:20.234206,PT Mineral Nusantara,Reklamasi,237.0,74740.81
7233,Tambang A,Tembaga,731.42,0.62,2022-08-01 17:34:28.216851,PT Emas Sejahtera,Non-Aktif,34.0,31788.06
7234,Tambang C,Batubara,763.6,1.1,2023-11-12 14:23:00.083462,PT Mineral Nusantara,Aktif,62.6,31182.8
7235,Tambang C,Emas,773.06,1.95,2023-09-23 22:31:37.107285,PT Emas Sejahtera,Reklamasi,37.0,32894.65
7236,Tambang A,Nikel,666.81,2.27,2020-03-09 15:43:06.203135,PT Emas Sejahtera,Non-Aktif,193.9,86272.06
7237,Tambang C,Emas,223.65,4.73,2020-06-10 04:00:12.294793,PT Mineral Nusantara,Reklamasi,33.1,24782.9
7238,Tambang A,Batubara,410.19,2.28,2024-02-07 14:49:56.864769,PT Emas Sejahtera,Aktif,37.1,65457.59
7239,Tambang B,Nikel,778.37,2.73,2021-11-02 11:29:41.019021,PT Mineral Nusantara,Reklamasi,86.6,83609.94
7240,Tambang D,Nikel,953.89,1.61,2023-04-20 00:55:06.304889,PT Tambang Jaya,Aktif,88.4,39347.19
7241,Tambang A,Nikel,88.16,0.5,2024-05-01 22:57:46.490350,PT Tambang Jaya,Reklamasi,171.7,7087.63
7242,Tambang C,Tembaga,540.18,4.55,2020-12-07 18:07:35.284050,PT Tambang Jaya,Reklamasi,19.3,76126.55
7243,Tambang A,Emas,319.4,0.87,2022-05-22 02:55:49.803532,PT Emas Sejahtera,Non-Aktif,188.4,2967.08
7244,Tambang C,Tembaga,233.14,4.84,2024-03-04 22:12:48.785532,PT Emas Sejahtera,Non-Aktif,129.4,83256.96
7245,Tambang B,Nikel,510.75,1.09,2020-11-22 06:20:15.583350,PT Emas Sejahtera,Aktif,61.8,36725.2
7246,Tambang A,Emas,610.03,3.22,2022-12-08 19:46:30.874131,PT Emas Sejahtera,Aktif,199.5,80330.77
7247,Tambang B,Emas,19.67,5.0,2022-05-28 18:24:15.460302,PT Mineral Nusantara,Aktif,105.6,54990.76
7248,Tambang D,Batubara,782.4,1.12,2024-06-26 07:33:59.419760,PT Tambang Jaya,Non-Aktif,250.0,36562.41
7249,Tambang C,Tembaga,821.68,2.41,2023-04-06 23:31:49.203650,PT Mineral Nusantara,Reklamasi,296.9,90033.52
7250,Tambang C,Tembaga,965.86,4.01,2023-06-22 06:43:52.481622,PT Tambang Jaya,Aktif,235.9,76937.4
7251,Tambang B,Batubara,188.84,0.64,2024-09-28 23:58:05.044468,PT Tambang Jaya,Reklamasi,225.5,8990.04
7252,Tambang D,Tembaga,598.61,3.6,2021-04-24 16:37:13.940115,PT Mineral Nusantara,Reklamasi,113.0,93128.55
7253,Tambang A,Nikel,432.36,0.86,2020-03-18 12:24:47.633643,PT Mineral Nusantara,Non-Aktif,165.0,47233.76
7254,Tambang A,Nikel,341.48,1.56,2024-08-01 09:56:46.765810,PT Mineral Nusantara,Non-Aktif,25.3,15747.37
7255,Tambang C,Tembaga,569.98,1.22,2022-01-19 05:29:44.663759,PT Tambang Jaya,Reklamasi,220.9,77349.95
7256,Tambang B,Batubara,784.56,4.58,2020-06-24 03:19:47.889951,PT Mineral Nusantara,Aktif,205.8,52243.7
7257,Tambang B,Emas,32.82,1.31,2024-12-28 19:19:58.334646,PT Emas Sejahtera,Non-Aktif,88.1,67600.65
7258,Tambang A,Tembaga,969.71,0.68,2023-04-25 05:58:04.685200,PT Mineral Nusantara,Reklamasi,164.9,69709.74
7259,Tambang D,Emas,811.78,3.14,2023-02-05 02:10:53.577489,PT Tambang Jaya,Non-Aktif,207.0,20521.94
7260,Tambang D,Batubara,753.64,2.06,2023-09-14 00:13:22.085455,PT Tambang Jaya,Reklamasi,116.7,97115.71
7261,Tambang A,Emas,762.78,2.33,2021-03-30 16:19:54.079653,PT Mineral Nusantara,Non-Aktif,220.4,11448.77
7262,Tambang A,Batubara,395.17,1.04,2021-07-24 18:54:39.555351,PT Mineral Nusantara,Aktif,241.0,60973.66
7263,Tambang B,Batubara,754.1,3.87,2021-10-21 07:59:16.488467,PT Tambang Jaya,Aktif,74.8,15486.7
7264,Tambang D,Nikel,392.9,3.21,2023-03-26 11:34:43.123827,PT Tambang Jaya,Non-Aktif,97.4,87852.62
7265,Tambang A,Nikel,899.72,2.14,2020-09-15 21:19:28.590243,PT Mineral Nusantara,Non-Aktif,126.5,18151.37
7266,Tambang A,Batubara,185.45,1.27,2023-06-05 18:30:33.757525,PT Emas Sejahtera,Non-Aktif,78.3,44662.67
7267,Tambang C,Tembaga,299.42,3.17,2023-04-22 06:21:45.062193,PT Emas Sejahtera,Aktif,234.9,9600.32
7268,Tambang A,Nikel,555.82,4.0,2022-11-21 02:41:31.625322,PT Emas Sejahtera,Non-Aktif,175.8,45355.3
7269,Tambang A,Batubara,326.02,1.91,2021-09-12 21:15:10.238401,PT Tambang Jaya,Aktif,120.2,1402.17
7270,Tambang D,Emas,429.99,0.62,2021-08-30 14:30:06.948567,PT Emas Sejahtera,Non-Aktif,14.7,44903.55
7271,Tambang B,Emas,497.5,1.46,2020-07-28 15:32:33.143466,PT Emas Sejahtera,Non-Aktif,104.5,69101.34
7272,Tambang D,Tembaga,857.79,3.57,2022-12-01 08:53:00.300949,PT Mineral Nusantara,Reklamasi,252.6,19100.17
7273,Tambang B,Emas,527.96,4.95,2022-07-25 02:02:55.197130,PT Mineral Nusantara,Aktif,225.6,55745.59
7274,Tambang C,Emas,368.84,0.56,2022-08-24 04:23:30.673018,PT Emas Sejahtera,Non-Aktif,29.5,47963.98
